# file...... node_voltages.csv
# date...... Wed Feb 23 16:58:05 2022
# user...... hugo
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,node1:voltage_A, node1:voltage_B, node1:voltage_C, node2:voltage_A, node2:voltage_B, node2:voltage_C, node3:voltage_A, node3:voltage_B, node3:voltage_C, node4:voltage_A, node4:voltage_B, node4:voltage_C
2000-01-01 00:00:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7111.05-35.3333j,-3604.26-6153.02j,-3518.75+6195.25j,+2250.6-139.308j,-1249.44-1883.57j,-1001.16+2022.88j,+1918.94-271.702j,-1266.24-1576.39j,-697.548+1873.94j
2000-01-07 10:46:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.93-30.8637j,-3600.74-6160.43j,-3530.5+6197.93j,+2266.8-123.786j,-1238.24-1899.95j,-1028.57+2023.73j,+1972.17-239.432j,-1241.84-1620.54j,-768.969+1884.82j
2000-01-07 10:47:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.37-24.1048j,-3602.14-6168.39j,-3530.29+6198.4j,+2265.13-106.274j,-1236.1-1919.68j,-1029.03+2025.95j,+1975.89-196.595j,-1244.95-1670.09j,-768.641+1888.8j
2000-01-07 10:48:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.78-27.0933j,-3601.56-6164.88j,-3530.39+6198.19j,+2265.99-113.981j,-1237.15-1911j,-1028.84+2024.98j,+1974.56-215.499j,-1243.84-1648.24j,-768.843+1887.05j
2000-01-07 10:49:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.2-29.7284j,-3601-6161.77j,-3530.47+6198.01j,+2266.59-120.824j,-1237.94-1903.29j,-1028.65+2024.11j,+1972.98-232.216j,-1242.51-1628.89j,-768.946+1885.5j
2000-01-07 10:50:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.35-33.1452j,-3600.19-6157.73j,-3530.55+6197.76j,+2267.15-129.764j,-1238.77-1893.21j,-1028.38+2022.98j,+1970.34-253.959j,-1240.3-1603.7j,-768.974+1883.45j
2000-01-07 10:51:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.78-27.0933j,-3601.56-6164.88j,-3530.39+6198.19j,+2265.99-113.981j,-1237.15-1911j,-1028.84+2024.98j,+1974.56-215.499j,-1243.84-1648.24j,-768.843+1887.05j
2000-01-07 10:52:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.37-28.9735j,-3601.17-6162.66j,-3530.45+6198.06j,+2266.44-118.859j,-1237.72-1905.5j,-1028.71+2024.36j,+1973.47-227.422j,-1242.93-1634.44j,-768.924+1885.94j
2000-01-07 10:53:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.56-22.9904j,-3602.34-6169.7j,-3530.24+6198.47j,+2264.76-103.415j,-1235.67-1922.9j,-1029.1+2026.31j,+1976.26-189.56j,-1245.25-1678.22j,-768.543+1889.44j
2000-01-07 10:54:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.94-26.3439j,-3601.72-6165.76j,-3530.37+6198.24j,+2265.79-112.043j,-1236.9-1913.18j,-1028.89+2025.22j,+1974.94-210.753j,-1244.16-1653.73j,-768.801+1887.49j
2000-01-07 10:55:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.23-24.8497j,-3602-6167.52j,-3530.31+6198.35j,+2265.36-108.19j,-1236.38-1917.52j,-1028.99+2025.71j,+1975.61-201.301j,-1244.71-1664.66j,-768.7+1888.36j
2000-01-07 10:56:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.55-32.383j,-3600.38-6158.64j,-3530.53+6197.82j,+2267.04-127.763j,-1238.6-1895.47j,-1028.44+2023.23j,+1970.98-249.102j,-1240.84-1609.33j,-768.979+1883.91j
2000-01-07 10:57:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.37-24.1048j,-3602.14-6168.39j,-3530.29+6198.4j,+2265.13-106.274j,-1236.1-1919.68j,-1029.03+2025.95j,+1975.89-196.595j,-1244.95-1670.09j,-768.641+1888.8j
2000-01-07 10:58:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.78-27.0933j,-3601.56-6164.88j,-3530.39+6198.19j,+2265.99-113.981j,-1237.15-1911j,-1028.84+2024.98j,+1974.56-215.499j,-1243.84-1648.24j,-768.843+1887.05j
2000-01-07 10:59:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.78-27.0933j,-3601.56-6164.88j,-3530.39+6198.19j,+2265.99-113.981j,-1237.15-1911j,-1028.84+2024.98j,+1974.56-215.499j,-1243.84-1648.24j,-768.843+1887.05j
2000-01-07 11:00:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.74-31.6225j,-3600.56-6159.53j,-3530.52+6197.87j,+2266.93-125.77j,-1238.43-1897.71j,-1028.5+2023.48j,+1971.6-244.26j,-1241.36-1614.94j,-768.977+1884.37j
2000-01-07 11:01:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.37-28.9735j,-3601.17-6162.66j,-3530.45+6198.06j,+2266.44-118.859j,-1237.72-1905.5j,-1028.71+2024.36j,+1973.47-227.422j,-1242.93-1634.44j,-768.924+1885.94j
2000-01-07 11:02:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.63-22.6196j,-3602.4-6170.14j,-3530.23+6198.5j,+2264.63-102.465j,-1235.52-1923.97j,-1029.12+2026.43j,+1976.37-187.221j,-1245.34-1680.92j,-768.508+1889.65j
2000-01-07 11:03:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.37-24.1048j,-3602.14-6168.39j,-3530.29+6198.4j,+2265.13-106.274j,-1236.1-1919.68j,-1029.03+2025.95j,+1975.89-196.595j,-1244.95-1670.09j,-768.641+1888.8j
2000-01-07 11:04:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.43-23.733j,-3602.21-6168.83j,-3530.27+6198.42j,+2265.01-105.319j,-1235.96-1920.75j,-1029.05+2026.07j,+1976.03-194.247j,-1245.05-1672.81j,-768.61+1889.01j
2000-01-07 11:05:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.2-29.7284j,-3601-6161.77j,-3530.47+6198.01j,+2266.59-120.824j,-1237.94-1903.29j,-1028.65+2024.11j,+1972.98-232.216j,-1242.51-1628.89j,-768.946+1885.5j
2000-01-07 11:06:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.64-32.0026j,-3600.47-6159.09j,-3530.52+6197.85j,+2266.99-126.766j,-1238.52-1896.59j,-1028.47+2023.36j,+1971.29-246.679j,-1241.1-1612.14j,-768.978+1884.14j
2000-01-07 11:07:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.46-28.5967j,-3601.25-6163.1j,-3530.44+6198.09j,+2266.35-117.879j,-1237.61-1906.6j,-1028.74+2024.48j,+1973.71-225.031j,-1243.12-1637.21j,-768.91+1886.17j
2000-01-07 11:08:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.24-33.5269j,-3600.09-6157.28j,-3530.56+6197.74j,+2267.19-130.768j,-1238.85-1892.08j,-1028.34+2022.85j,+1970-256.393j,-1240.02-1600.87j,-768.97+1883.22j
2000-01-07 11:09:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.29-29.3507j,-3601.08-6162.22j,-3530.46+6198.03j,+2266.52-119.84j,-1237.83-1904.39j,-1028.68+2024.24j,+1973.23-229.817j,-1242.72-1631.67j,-768.936+1885.72j
2000-01-07 11:10:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.3-24.4771j,-3602.07-6167.95j,-3530.3+6198.37j,+2265.25-107.231j,-1236.24-1918.6j,-1029.01+2025.83j,+1975.76-198.946j,-1244.83-1667.38j,-768.671+1888.58j
2000-01-07 11:11:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.37-28.9735j,-3601.17-6162.66j,-3530.45+6198.06j,+2266.44-118.859j,-1237.72-1905.5j,-1028.71+2024.36j,+1973.47-227.422j,-1242.93-1634.44j,-768.924+1885.94j
2000-01-07 11:12:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.69-22.2492j,-3602.46-6170.57j,-3530.21+6198.52j,+2264.5-101.518j,-1235.37-1925.03j,-1029.13+2026.55j,+1976.47-184.885j,-1245.42-1683.62j,-768.472+1889.87j
2000-01-07 11:13:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.83-31.2429j,-3600.65-6159.98j,-3530.51+6197.9j,+2266.87-124.777j,-1238.33-1898.83j,-1028.54+2023.61j,+1971.89-241.844j,-1241.6-1617.74j,-768.974+1884.59j
2000-01-07 11:14:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.94-26.3439j,-3601.72-6165.76j,-3530.37+6198.24j,+2265.79-112.043j,-1236.9-1913.18j,-1028.89+2025.22j,+1974.94-210.753j,-1244.16-1653.73j,-768.801+1887.49j
2000-01-07 11:15:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.08-25.596j,-3601.86-6166.64j,-3530.34+6198.29j,+2265.58-110.112j,-1236.64-1915.35j,-1028.94+2025.47j,+1975.29-206.021j,-1244.45-1659.2j,-768.753+1887.93j
2000-01-07 11:16:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.94-26.3439j,-3601.72-6165.76j,-3530.37+6198.24j,+2265.79-112.043j,-1236.9-1913.18j,-1028.89+2025.22j,+1974.94-210.753j,-1244.16-1653.73j,-768.801+1887.49j
2000-01-07 11:17:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.16-25.2227j,-3601.93-6167.08j,-3530.33+6198.32j,+2265.48-109.15j,-1236.51-1916.44j,-1028.97+2025.59j,+1975.45-203.659j,-1244.58-1661.93j,-768.727+1888.15j
2000-01-07 11:18:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.37-24.1048j,-3602.14-6168.39j,-3530.29+6198.4j,+2265.13-106.274j,-1236.1-1919.68j,-1029.03+2025.95j,+1975.89-196.595j,-1244.95-1670.09j,-768.641+1888.8j
2000-01-07 11:19:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.02-30.4848j,-3600.83-6160.88j,-3530.49+6197.95j,+2266.74-122.796j,-1238.14-1901.06j,-1028.6+2023.86j,+1972.45-237.023j,-1242.07-1623.33j,-768.963+1885.05j
2000-01-07 11:20:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.94-26.3439j,-3601.72-6165.76j,-3530.37+6198.24j,+2265.79-112.043j,-1236.9-1913.18j,-1028.89+2025.22j,+1974.94-210.753j,-1244.16-1653.73j,-768.801+1887.49j
2000-01-07 11:21:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.37-24.1048j,-3602.14-6168.39j,-3530.29+6198.4j,+2265.13-106.274j,-1236.1-1919.68j,-1029.03+2025.95j,+1975.89-196.595j,-1244.95-1670.09j,-768.641+1888.8j
2000-01-07 11:22:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.43-23.733j,-3602.21-6168.83j,-3530.27+6198.42j,+2265.01-105.319j,-1235.96-1920.75j,-1029.05+2026.07j,+1976.03-194.247j,-1245.05-1672.81j,-768.61+1889.01j
2000-01-07 11:23:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.63-22.6196j,-3602.4-6170.14j,-3530.23+6198.5j,+2264.63-102.465j,-1235.52-1923.97j,-1029.12+2026.43j,+1976.37-187.221j,-1245.34-1680.92j,-768.508+1889.65j
2000-01-07 11:24:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.94-26.3439j,-3601.72-6165.76j,-3530.37+6198.24j,+2265.79-112.043j,-1236.9-1913.18j,-1028.89+2025.22j,+1974.94-210.753j,-1244.16-1653.73j,-768.801+1887.49j
2000-01-07 11:25:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.02-30.4848j,-3600.83-6160.88j,-3530.49+6197.95j,+2266.74-122.796j,-1238.14-1901.06j,-1028.6+2023.86j,+1972.45-237.023j,-1242.07-1623.33j,-768.963+1885.05j
2000-01-07 11:26:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.23-24.8497j,-3602-6167.52j,-3530.31+6198.35j,+2265.36-108.19j,-1236.38-1917.52j,-1028.99+2025.71j,+1975.61-201.301j,-1244.71-1664.66j,-768.7+1888.36j
2000-01-07 11:27:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.35-33.1452j,-3600.19-6157.73j,-3530.55+6197.76j,+2267.15-129.764j,-1238.77-1893.21j,-1028.38+2022.98j,+1970.34-253.959j,-1240.3-1603.7j,-768.974+1883.45j
2000-01-07 11:28:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.63-22.6196j,-3602.4-6170.14j,-3530.23+6198.5j,+2264.63-102.465j,-1235.52-1923.97j,-1029.12+2026.43j,+1976.37-187.221j,-1245.34-1680.92j,-768.508+1889.65j
2000-01-07 11:29:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.74-31.6225j,-3600.56-6159.53j,-3530.52+6197.87j,+2266.93-125.77j,-1238.43-1897.71j,-1028.5+2023.48j,+1971.6-244.26j,-1241.36-1614.94j,-768.977+1884.37j
2000-01-07 11:30:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.7-27.4685j,-3601.49-6164.43j,-3530.4+6198.16j,+2266.09-114.952j,-1237.27-1909.9j,-1028.82+2024.85j,+1974.36-217.877j,-1243.67-1645.49j,-768.862+1886.83j
2000-01-07 11:31:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.43-23.733j,-3602.21-6168.83j,-3530.27+6198.42j,+2265.01-105.319j,-1235.96-1920.75j,-1029.05+2026.07j,+1976.03-194.247j,-1245.05-1672.81j,-768.61+1889.01j
2000-01-07 11:32:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.78-27.0933j,-3601.56-6164.88j,-3530.39+6198.19j,+2265.99-113.981j,-1237.15-1911j,-1028.84+2024.98j,+1974.56-215.499j,-1243.84-1648.24j,-768.843+1887.05j
2000-01-07 11:33:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.69-22.2492j,-3602.46-6170.57j,-3530.21+6198.52j,+2264.5-101.518j,-1235.37-1925.03j,-1029.13+2026.55j,+1976.47-184.885j,-1245.42-1683.62j,-768.472+1889.87j
2000-01-07 11:34:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.46-28.5967j,-3601.25-6163.1j,-3530.44+6198.09j,+2266.35-117.879j,-1237.61-1906.6j,-1028.74+2024.48j,+1973.71-225.031j,-1243.12-1637.21j,-768.91+1886.17j
2000-01-07 11:35:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.16-25.2227j,-3601.93-6167.08j,-3530.33+6198.32j,+2265.48-109.15j,-1236.51-1916.44j,-1028.97+2025.59j,+1975.45-203.659j,-1244.58-1661.93j,-768.727+1888.15j
2000-01-07 11:36:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.5-23.3615j,-3602.27-6169.26j,-3530.26+6198.45j,+2264.89-104.366j,-1235.81-1921.83j,-1029.07+2026.19j,+1976.15-191.902j,-1245.16-1675.51j,-768.577+1889.23j
2000-01-07 11:37:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.37-28.9735j,-3601.17-6162.66j,-3530.45+6198.06j,+2266.44-118.859j,-1237.72-1905.5j,-1028.71+2024.36j,+1973.47-227.422j,-1242.93-1634.44j,-768.924+1885.94j
2000-01-07 11:38:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.37-24.1048j,-3602.14-6168.39j,-3530.29+6198.4j,+2265.13-106.274j,-1236.1-1919.68j,-1029.03+2025.95j,+1975.89-196.595j,-1244.95-1670.09j,-768.641+1888.8j
2000-01-07 11:39:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.69-22.2492j,-3602.46-6170.57j,-3530.21+6198.52j,+2264.5-101.518j,-1235.37-1925.03j,-1029.13+2026.55j,+1976.47-184.885j,-1245.42-1683.62j,-768.472+1889.87j
2000-01-07 11:40:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.43-23.733j,-3602.21-6168.83j,-3530.27+6198.42j,+2265.01-105.319j,-1235.96-1920.75j,-1029.05+2026.07j,+1976.03-194.247j,-1245.05-1672.81j,-768.61+1889.01j
2000-01-07 11:41:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.24-33.5269j,-3600.09-6157.28j,-3530.56+6197.74j,+2267.19-130.768j,-1238.85-1892.08j,-1028.34+2022.85j,+1970-256.393j,-1240.02-1600.87j,-768.97+1883.22j
2000-01-07 11:42:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.86-26.7184j,-3601.64-6165.32j,-3530.38+6198.22j,+2265.89-113.011j,-1237.02-1912.09j,-1028.87+2025.1j,+1974.76-213.124j,-1244-1650.99j,-768.822+1887.27j
2000-01-07 11:43:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.94-26.3439j,-3601.72-6165.76j,-3530.37+6198.24j,+2265.79-112.043j,-1236.9-1913.18j,-1028.89+2025.22j,+1974.94-210.753j,-1244.16-1653.73j,-768.801+1887.49j
2000-01-07 11:44:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.62-27.8442j,-3601.41-6163.99j,-3530.41+6198.14j,+2266.18-115.926j,-1237.39-1908.8j,-1028.79+2024.73j,+1974.15-220.258j,-1243.5-1642.73j,-768.879+1886.61j
2000-01-07 11:45:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.74-31.6225j,-3600.56-6159.53j,-3530.52+6197.87j,+2266.93-125.77j,-1238.43-1897.71j,-1028.5+2023.48j,+1971.6-244.26j,-1241.36-1614.94j,-768.977+1884.37j
2000-01-07 11:46:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.29-29.3508j,-3601.08-6162.22j,-3530.46+6198.03j,+2266.52-119.84j,-1237.83-1904.39j,-1028.68+2024.24j,+1973.23-229.817j,-1242.72-1631.67j,-768.936+1885.72j
2000-01-07 11:47:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.93-30.8636j,-3600.74-6160.43j,-3530.5+6197.93j,+2266.8-123.786j,-1238.24-1899.95j,-1028.57+2023.73j,+1972.17-239.432j,-1241.84-1620.54j,-768.969+1884.82j
2000-01-07 11:48:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.11-30.1064j,-3600.92-6161.32j,-3530.48+6197.98j,+2266.67-121.809j,-1238.04-1902.18j,-1028.63+2023.99j,+1972.72-234.617j,-1242.3-1626.11j,-768.955+1885.27j
2000-01-07 11:49:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.29-29.3508j,-3601.08-6162.22j,-3530.46+6198.03j,+2266.52-119.84j,-1237.83-1904.39j,-1028.68+2024.24j,+1973.23-229.817j,-1242.72-1631.67j,-768.936+1885.72j
2000-01-07 11:50:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.29-29.3508j,-3601.08-6162.22j,-3530.46+6198.03j,+2266.52-119.84j,-1237.83-1904.39j,-1028.68+2024.24j,+1973.23-229.817j,-1242.72-1631.67j,-768.936+1885.72j
2000-01-07 11:51:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.43-23.733j,-3602.21-6168.83j,-3530.27+6198.42j,+2265.01-105.319j,-1235.96-1920.75j,-1029.05+2026.07j,+1976.03-194.247j,-1245.05-1672.81j,-768.61+1889.01j
2000-01-07 11:52:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.62-27.8442j,-3601.41-6163.99j,-3530.41+6198.14j,+2266.18-115.926j,-1237.39-1908.8j,-1028.79+2024.73j,+1974.15-220.258j,-1243.5-1642.73j,-768.879+1886.61j
2000-01-07 11:53:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.3-24.4771j,-3602.07-6167.95j,-3530.3+6198.37j,+2265.25-107.231j,-1236.24-1918.6j,-1029.01+2025.83j,+1975.76-198.946j,-1244.83-1667.38j,-768.671+1888.58j
2000-01-07 11:54:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.02-30.4848j,-3600.83-6160.88j,-3530.49+6197.95j,+2266.74-122.796j,-1238.14-1901.06j,-1028.6+2023.86j,+1972.45-237.023j,-1242.07-1623.33j,-768.963+1885.05j
2000-01-07 11:55:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.5-23.3615j,-3602.27-6169.26j,-3530.26+6198.45j,+2264.89-104.366j,-1235.81-1921.83j,-1029.07+2026.19j,+1976.15-191.901j,-1245.16-1675.51j,-768.577+1889.23j
2000-01-07 11:56:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.94-26.3439j,-3601.72-6165.76j,-3530.37+6198.24j,+2265.79-112.043j,-1236.9-1913.18j,-1028.89+2025.22j,+1974.94-210.753j,-1244.16-1653.73j,-768.801+1887.49j
2000-01-07 11:57:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.69-22.2492j,-3602.46-6170.57j,-3530.21+6198.52j,+2264.5-101.518j,-1235.37-1925.03j,-1029.13+2026.55j,+1976.47-184.885j,-1245.42-1683.62j,-768.472+1889.87j
2000-01-07 11:58:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.43-23.733j,-3602.21-6168.83j,-3530.27+6198.42j,+2265.01-105.319j,-1235.96-1920.75j,-1029.05+2026.07j,+1976.03-194.247j,-1245.05-1672.81j,-768.61+1889.01j
2000-01-07 11:59:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.16-25.2227j,-3601.93-6167.08j,-3530.33+6198.32j,+2265.48-109.15j,-1236.51-1916.44j,-1028.97+2025.59j,+1975.45-203.659j,-1244.58-1661.93j,-768.727+1888.15j
2000-01-07 12:00:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.63-22.6196j,-3602.4-6170.14j,-3530.23+6198.5j,+2264.63-102.465j,-1235.52-1923.97j,-1029.12+2026.43j,+1976.37-187.221j,-1245.34-1680.92j,-768.508+1889.65j
2000-01-07 12:01:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.45-32.7639j,-3600.28-6158.19j,-3530.54+6197.79j,+2267.1-128.763j,-1238.69-1894.34j,-1028.41+2023.1j,+1970.66-251.529j,-1240.58-1606.52j,-768.977+1883.68j
2000-01-07 12:02:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.43-23.733j,-3602.21-6168.83j,-3530.27+6198.42j,+2265.01-105.319j,-1235.96-1920.75j,-1029.05+2026.07j,+1976.03-194.247j,-1245.05-1672.81j,-768.61+1889.01j
2000-01-07 12:03:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.86-26.7184j,-3601.64-6165.32j,-3530.38+6198.22j,+2265.89-113.011j,-1237.02-1912.09j,-1028.87+2025.1j,+1974.76-213.124j,-1244-1650.99j,-768.822+1887.27j
2000-01-07 12:04:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.74-31.6225j,-3600.56-6159.53j,-3530.52+6197.87j,+2266.93-125.77j,-1238.43-1897.71j,-1028.5+2023.48j,+1971.6-244.26j,-1241.36-1614.94j,-768.977+1884.37j
2000-01-07 12:05:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.01-25.9698j,-3601.79-6166.2j,-3530.35+6198.27j,+2265.69-111.077j,-1236.77-1914.27j,-1028.92+2025.34j,+1975.12-208.385j,-1244.3-1656.47j,-768.777+1887.71j
2000-01-07 12:06:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.02-30.4848j,-3600.83-6160.88j,-3530.49+6197.95j,+2266.74-122.796j,-1238.14-1901.06j,-1028.6+2023.86j,+1972.45-237.023j,-1242.07-1623.33j,-768.963+1885.05j
2000-01-07 12:07:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.86-26.7184j,-3601.64-6165.32j,-3530.38+6198.22j,+2265.89-113.011j,-1237.02-1912.09j,-1028.87+2025.1j,+1974.76-213.124j,-1244-1650.99j,-768.822+1887.27j
2000-01-07 12:08:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.83-31.2429j,-3600.65-6159.98j,-3530.51+6197.9j,+2266.87-124.777j,-1238.33-1898.83j,-1028.54+2023.61j,+1971.89-241.844j,-1241.6-1617.74j,-768.973+1884.59j
2000-01-07 12:09:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7121.02-30.4848j,-3600.83-6160.88j,-3530.49+6197.95j,+2266.74-122.796j,-1238.14-1901.06j,-1028.6+2023.86j,+1972.45-237.023j,-1242.07-1623.33j,-768.963+1885.05j
2000-01-07 12:10:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.5-23.3615j,-3602.27-6169.26j,-3530.26+6198.45j,+2264.89-104.366j,-1235.81-1921.83j,-1029.07+2026.19j,+1976.15-191.901j,-1245.16-1675.51j,-768.577+1889.23j
2000-01-07 12:11:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.55-32.383j,-3600.38-6158.64j,-3530.53+6197.82j,+2267.04-127.763j,-1238.6-1895.47j,-1028.44+2023.23j,+1970.98-249.102j,-1240.84-1609.33j,-768.979+1883.91j
2000-01-07 12:12:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.5-23.3615j,-3602.27-6169.26j,-3530.26+6198.45j,+2264.89-104.366j,-1235.81-1921.83j,-1029.07+2026.19j,+1976.15-191.901j,-1245.16-1675.51j,-768.577+1889.23j
2000-01-07 12:13:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7120.24-33.5269j,-3600.09-6157.28j,-3530.56+6197.74j,+2267.19-130.768j,-1238.85-1892.08j,-1028.34+2022.85j,+1970-256.393j,-1240.02-1600.87j,-768.97+1883.22j
2000-01-07 12:14:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.01-25.9698j,-3601.79-6166.2j,-3530.35+6198.27j,+2265.69-111.077j,-1236.77-1914.27j,-1028.92+2025.34j,+1975.12-208.385j,-1244.3-1656.47j,-768.777+1887.71j
2000-01-07 12:15:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.3-24.4771j,-3602.07-6167.95j,-3530.3+6198.37j,+2265.25-107.231j,-1236.24-1918.6j,-1029.01+2025.83j,+1975.76-198.947j,-1244.83-1667.38j,-768.671+1888.58j
2000-01-07 12:16:00 EST,+7199.56+0j,-3599.78-6235j,-3599.78+6235j,+7122.69-22.2492j,-3602.46-6170.57j,-3530.21+6198.52j,+2264.5-101.518j,-1235.37-1925.03j,-1029.13+2026.55j,+1976.47-184.885j,-1245.42-1683.62j,-768.472+1889.87j
